X,Y,Z,intensity,ring,dist
-0.82493,1.51997,-0.151302,45.0,5,0.82493036985397339
-0.931801,1.71688,0.37971,49.0,13,0.93180060386657715
-0.833347,1.53611,-0.0915879,53.0,6,0.8333473801612854
-0.93082,1.7165,0.450802,39.0,14,0.93081969022750854
-0.789039,1.45565,-0.0289012,0.0,7,0.78903865814208984
-0.92492,1.70704,0.520226,64.0,15,0.9249197244644165
-0.568208,1.0522,-0.320418,4.0,0,0.56820845603942871
-0.926428,1.71554,0.0340322,52.0,8,0.92642813920974731
-0.586876,1.08722,-0.285238,2.0,1,0.58687561750411987
-0.932289,1.72783,0.102893,59.0,9,0.93228858709335327
-0.580613,1.07651,-0.237748,0.0,2,0.58061271905899048
-0.924686,1.71518,0.170477,66.0,10,0.9246864914894104
-0.572574,1.0625,-0.191163,0.0,3,0.57257437705993652
-0.93136,1.72828,0.241058,70.0,11,0.93136042356491089
-0.630748,1.17094,-0.163305,0.0,4,0.63074761629104614
-0.929011,1.72536,0.310366,60.0,12,0.92901122570037842
-0.81301,1.51055,-0.150082,45.0,5,0.81301015615463257
-0.925501,1.72028,0.37971,60.0,13,0.92550122737884521
-0.828658,1.54092,-0.0916926,54.0,6,0.82865792512893677
-0.926368,1.72333,0.451702,58.0,14,0.92636787891387939
-0.780166,1.45135,-0.0287616,1.0,7,0.78016585111618042
-0.916212,1.70515,0.518673,78.0,15,0.91621190309524536
-0.570004,1.06439,-0.323524,5.0,0,0.57000386714935303
-0.923909,1.72597,0.0341718,50.0,8,0.92390865087509155
-0.571854,1.06874,-0.279839,2.0,1,0.57185405492782593
-0.929078,1.73636,0.103207,62.0,9,0.92907798290252686
-0.568518,1.06295,-0.234313,1.0,2,0.56851792335510254
-0.92339,1.72718,0.171348,69.0,10,0.92339003086090088
-0.568862,1.06449,-0.191163,0.0,3,0.56886178255081177
-0.918472,1.71942,0.239351,74.0,11,0.91847211122512817
-0.923913,1.73034,0.310679,80.0,12,0.92391288280487061
-0.807732,1.51338,-0.150082,46.0,5,0.80773192644119263
-0.916719,1.7183,0.378565,74.0,13,0.91671866178512573
-0.804478,1.50855,-0.0895992,52.0,6,0.8044775128364563
-0.929513,1.74375,0.456201,67.0,14,0.92951303720474243
-0.775095,1.45407,-0.0287616,2.0,7,0.77509456872940063
-0.914797,1.71687,0.521262,85.0,15,0.91479676961898804
-0.577158,1.08685,-0.329735,4.0,0,0.57715791463851929
-0.92287,1.73786,0.0343463,49.0,8,0.92286974191665649
-0.555516,1.04653,-0.27354,3.0,1,0.5555155873298645
-0.920203,1.7343,0.102893,60.0,9,0.92020332813262939
-0.569404,1.0736,-0.236222,2.0,2,0.56940358877182007
-0.922955,1.74095,0.172394,67.0,10,0.92295515537261963
-0.568105,1.07161,-0.192102,1.0,3,0.56810468435287476
-0.913695,1.72421,0.239595,68.0,11,0.91369503736495972
-0.921565,1.74053,0.31193,79.0,12,0.92156505584716797
-0.802445,1.51619,-0.150082,46.0,5,0.8024446964263916
-0.915608,1.73001,0.380473,75.0,13,0.91560769081115723
-0.797603,1.50768,-0.0893898,50.0,6,0.79760289192199707
-0.920082,1.73993,0.454401,72.0,14,0.92008185386657715
-0.762539,1.44262,-0.0284823,5.0,7,0.7625386118888855
-0.915116,1.73201,0.524885,78.0,15,0.91511595249176025
-0.790545,1.50067,-0.454486,11.0,0,0.79054504632949829
-0.916797,1.74107,0.0343463,48.0,8,0.91679739952087402
-0.584535,1.11055,-0.289737,3.0,1,0.58453518152236938
-0.916933,1.7428,0.103207,62.0,9,0.91693329811096191
-0.56584,1.07549,-0.236222,6.0,2,0.56583994626998901
-0.919959,1.74929,0.172917,66.0,10,0.91995853185653687
-0.566199,1.07708,-0.192727,4.0,3,0.56619918346405029
-0.915057,1.74145,0.241545,68.0,11,0.91505736112594604
-0.913648,1.74024,0.311305,79.0,12,0.91364777088165283
-0.793708,1.51179,-0.149385,46.0,5,0.79370808601379395
-0.915036,1.74363,0.382763,91.0,13,0.91503649950027466
-0.790479,1.50692,-0.0891805,52.0,6,0.79047930240631104
-0.912192,1.73968,0.453501,72.0,14,0.91219234466552734
-0.753785,1.43819,-0.0283427,7.0,7,0.75378459692001343
-0.914443,1.74546,0.527991,78.0,15,0.91444319486618042
-0.783513,1.5,-0.453451,31.0,0,0.78351336717605591
-0.919044,1.76021,0.0346605,46.0,8,0.91904443502426147
-0.761884,1.45983,-0.380167,15.0,1,0.76188397407531738
-0.91454,1.75308,0.103625,61.0,9,0.914539635181427
-0.569347,1.09138,-0.239275,6.0,2,0.56934702396392822
-0.913847,1.7525,0.172917,73.0,10,0.91384708881378174
-0.56974,1.09306,-0.19523,6.0,3,0.56974005699157715
-0.912642,1.75168,0.24252,70.0,11,0.91264230012893677
-0.909391,1.74692,0.31193,82.0,12,0.90939134359359741
-0.781066,1.50041,-0.14799,47.0,5,0.78106582164764404
-0.914382,1.75726,0.385053,88.0,13,0.91438239812850952
-0.784293,1.5079,-0.0890758,51.0,6,0.78429299592971802
-0.912407,1.75496,0.456651,81.0,14,0.9124070405960083
-0.738617,1.42129,-0.0279588,11.0,7,0.73861682415008545
-0.906564,1.74521,0.526956,78.0,15,0.90656405687332153
-0.779161,1.50444,-0.453969,45.0,0,0.77916133403778076
-0.908298,1.75453,0.034486,48.0,8,0.90829825401306152
-0.776486,1.50056,-0.390065,41.0,1,0.77648639678955078
-0.910556,1.75965,0.103835,62.0,9,0.91055649518966675
-0.739614,1.42991,-0.312927,23.0,2,0.73961406946182251
-0.905894,1.75213,0.172568,66.0,10,0.90589445829391479
-0.552317,1.06872,-0.190537,5.0,3,0.55231690406799316
-0.911989,1.76543,0.243982,73.0,11,0.91198909282684326
-0.907219,1.75695,0.313182,84.0,12,0.90721893310546875
-0.768513,1.48897,-0.146596,47.0,5,0.7685127854347229
-0.904643,1.75346,0.383526,91.0,13,0.90464252233505249
-0.775363,1.50353,-0.0886571,51.0,6,0.77536267042160034
-0.91074,1.7668,0.4589,83.0,14,0.91073954105377197
-0.739397,1.4344,-0.0281682,7.0,7,0.73939657211303711
-0.902542,1.75164,0.527991,78.0,15,0.9025418758392334
-0.776552,1.51231,-0.455522,49.0,0,0.77655214071273804
-0.902475,1.75753,0.034486,46.0,8,0.90247458219528198
-0.766167,1.49272,-0.387366,45.0,1,0.7661672830581665
-0.909879,1.77348,0.104463,65.0,9,0.90987920761108398
-0.768661,1.49887,-0.327428,37.0,2,0.76866108179092407
-0.903408,1.76238,0.173266,66.0,10,0.9034077525138855
-0.544265,1.06176,-0.188973,2.0,3,0.54426461458206177
-0.903413,1.76315,0.243251,71.0,11,0.90341347455978394
-0.906481,1.77066,0.315059,81.0,12,0.90648114681243896
-0.761496,1.48809,-0.146247,47.0,5,0.76149576902389526
-0.899717,1.7582,0.383908,82.0,13,0.89971679449081421
-0.762187,1.49009,-0.0877151,52.0,6,0.76218706369400024
-0.910199,1.78022,0.4616,79.0,14,0.91019868850708008
-0.729835,1.42807,-0.0279937,2.0,7,0.72983527183532715
-0.898179,1.75822,0.529026,76.0,15,0.89817917346954346
-0.76978,1.51143,-0.454486,49.0,0,0.76977968215942383
-0.903592,1.77493,0.0347652,46.0,8,0.90359222888946533
-0.759185,1.49191,-0.386466,46.0,1,0.75918471813201904
-0.903683,1.77664,0.104463,63.0,9,0.90368342399597168
-0.769027,1.51191,-0.329718,47.0,2,0.76902717351913452
-0.900268,1.77069,0.173789,67.0,10,0.90026789903640747
-0.522656,1.02843,-0.182715,1.0,3,0.5226561427116394
-0.899951,1.7716,0.243982,72.0,11,0.89995098114013672
-0.512283,1.00889,-0.138931,0.0,4,0.5122830867767334
-0.902083,1.77733,0.315685,78.0,12,0.90208327770233154
-0.754494,1.48719,-0.145899,48.0,5,0.7544940710067749
-0.898016,1.77008,0.385816,88.0,13,0.89801561832427979
-0.754271,1.48739,-0.0874011,51.0,6,0.75427061319351196
-0.902217,1.77991,0.4607,83.0,14,0.9022173285484314
-0.723942,1.42882,-0.0279588,1.0,7,0.72394245862960815
-0.895527,1.76824,0.531097,76.0,15,0.89552724361419678
-0.759012,1.50389,-0.45138,49.0,0,0.75901186466217041
-0.899193,1.78164,0.034835,42.0,8,0.89919257164001465
-0.749583,1.48586,-0.384216,48.0,1,0.74958330392837524
-0.901073,1.78692,0.104881,68.0,9,0.90107309818267822
-0.757295,1.50245,-0.327047,49.0,2,0.75729465484619141
-0.896461,1.77932,0.174311,71.0,10,0.89646083116531372
-0.509109,1.01093,-0.179274,0.0,3,0.50910943746566772
-0.897332,1.78182,0.244957,73.0,11,0.89733242988586426
-0.894098,1.77694,0.315059,82.0,12,0.89409756660461426
-0.748403,1.48803,-0.145724,48.0,5,0.74840265512466431
-0.895049,1.78038,0.387342,88.0,13,0.89504879713058472
-0.747918,1.48836,-0.0872964,52.0,6,0.74791759252548218
-0.894812,1.78146,0.46025,86.0,14,0.89481234550476074
-0.717155,1.42777,-0.0278889,4.0,7,0.7171550989151001
-0.892817,1.77826,0.533167,76.0,15,0.89281708002090454
-0.748572,1.49617,-0.448275,49.0,0,0.74857163429260254
-0.894446,1.7885,0.0349048,46.0,8,0.89444571733474731
-0.744133,1.48859,-0.384216,49.0,1,0.74413269758224487
-0.892732,1.78664,0.104672,68.0,9,0.89273238182067871
-0.745026,1.49103,-0.323994,49.0,2,0.74502557516098022
-0.891135,1.78422,0.174486,72.0,10,0.89113497734069824
-0.502048,1.00563,-0.178022,0.0,3,0.50204837322235107
-0.897887,1.79931,0.246907,73.0,11,0.89788711071014404
-0.889342,1.78374,0.315685,78.0,12,0.88934189081192017
-0.734057,1.47293,-0.143981,49.0,5,0.73405718803405762
-0.893207,1.79228,0.38925,80.0,13,0.89320749044418335
-0.740937,1.48739,-0.087087,52.0,6,0.74093687534332275
-0.892931,1.79329,0.462499,76.0,14,0.89293104410171509
-0.717264,1.44113,-0.0280984,2.0,7,0.71726357936859131
-0.885433,1.77979,0.53265,74.0,15,0.8854333758354187
-0.739651,1.49198,-0.446204,50.0,0,0.7396509051322937
-0.887309,1.78982,0.0348699,40.0,8,0.8873094916343689
-0.737201,1.48769,-0.383317,48.0,1,0.73720109462738037
-0.892695,1.80227,0.105405,65.0,9,0.89269542694091797
-0.739556,1.49375,-0.323994,49.0,2,0.73955601453781128
-0.886356,1.79104,0.174834,72.0,10,0.8863564133644104
-0.500111,1.01101,-0.178648,0.0,3,0.5001106858253479
-0.893361,1.80599,0.247395,73.0,11,0.89336079359054565
-0.887486,1.79569,0.317249,71.0,12,0.8874858021736145
-0.722734,1.46298,-0.142761,48.0,5,0.72273361682891846
-0.884893,1.79202,0.388487,68.0,13,0.88489341735839844
-0.732828,1.48472,-0.086773,51.0,6,0.73282802104949951
-0.888077,1.80005,0.463399,68.0,14,0.88807708024978638
-0.709574,1.43824,-0.0279937,7.0,7,0.70957410335540771
-0.879215,1.78287,0.53265,74.0,15,0.8792148232460022
-0.734107,1.49256,-0.445686,53.0,0,0.73410707712173462
-0.875193,1.7802,0.0346256,40.0,8,0.87519305944442749
-0.728826,1.48313,-0.381517,49.0,1,0.72882610559463501
-0.891434,1.81403,0.105928,68.0,9,0.89143377542495728
-0.734859,1.49607,-0.323994,51.0,2,0.7348591685295105
-0.88336,1.79919,0.175357,69.0,10,0.88335996866226196
-0.484748,0.987748,-0.174268,1.0,3,0.48474827408790588
-0.882996,1.80003,0.246176,69.0,11,0.88299590349197388
-0.886189,1.80734,0.318813,70.0,12,0.88618868589401245
-0.720765,1.47061,-0.143284,49.0,5,0.72076475620269775
-0.880987,1.79832,0.38925,65.0,13,0.88098710775375366
-0.72289,1.47625,-0.086145,42.0,6,0.72289007902145386
-0.889272,1.81683,0.466998,70.0,14,0.88927179574966431
-0.698899,1.42789,-0.0277493,25.0,7,0.69889867305755615
-0.875308,1.7891,0.533685,74.0,15,0.87530773878097534
-0.730586,1.49859,-0.446722,53.0,0,0.73058605194091797
-0.867533,1.77949,0.0345558,41.0,8,0.86753273010253906
-0.715368,1.46802,-0.377018,50.0,1,0.71536761522293091
-0.885096,1.81713,0.105928,67.0,9,0.88509571552276611
-0.724476,1.48803,-0.321704,50.0,2,0.72447633743286133
-0.883178,1.8148,0.176578,72.0,10,0.88317757844924927
-0.491843,1.01066,-0.178022,0.0,3,0.49184304475784302
-0.874417,1.7976,0.245445,68.0,11,0.8744165301322937
-0.883328,1.81753,0.320065,70.0,12,0.8833279013633728
-0.713885,1.46954,-0.142935,48.0,5,0.71388542652130127
-0.880165,1.81182,0.39154,65.0,13,0.8801654577255249
-0.705777,1.45349,-0.0846796,42.0,6,0.70577728748321533
-0.883242,1.81977,0.466998,69.0,14,0.88324153423309326
-0.698274,1.43932,-0.0279239,7.0,7,0.69827395677566528
-0.875801,1.80605,0.537826,72.0,15,0.87580108642578125
-0.719727,1.48883,-0.443098,50.0,0,0.71972650289535522
-0.870015,1.80052,0.0349048,44.0,8,0.87001544237136841
-0.708543,1.467,-0.376118,49.0,1,0.70854336023330688
-0.877011,1.81661,0.105719,67.0,9,0.8770110011100769
-0.713563,1.47805,-0.319033,48.0,2,0.71356266736984253
-0.881484,1.82669,0.177449,69.0,10,0.88148355484008789
-0.491745,1.01949,-0.179274,1.0,3,0.49174469709396362
-0.872447,1.80958,0.246664,66.0,11,0.87244725227355957
-0.876979,1.8206,0.320065,70.0,12,0.87697851657867432
-0.70555,1.46472,-0.142238,50.0,5,0.70555001497268677
-0.877243,1.82196,0.393067,65.0,13,0.87724286317825317
-0.702431,1.45954,-0.0848889,51.0,6,0.70243126153945923
-0.87604,1.82109,0.466549,65.0,14,0.87603968381881714
-0.693246,1.44175,-0.0279239,0.0,7,0.69324588775634766
-0.870328,1.81083,0.538344,67.0,15,0.87032794952392578
-0.706178,1.47391,-0.437922,51.0,0,0.70617818832397461
-0.869772,1.81617,0.0351491,44.0,8,0.86977171897888184
-0.706784,1.47649,-0.377918,49.0,1,0.70678418874740601
-0.875837,1.83047,0.106347,68.0,9,0.87583714723587036
-0.705857,1.47522,-0.317888,49.0,2,0.70585715770721436
-0.870804,1.82077,0.176578,68.0,10,0.87080413103103638
-0.484775,1.01407,-0.178022,0.0,3,0.48477527499198914
-0.872973,1.82694,0.248613,65.0,11,0.87297260761260986
-0.530436,1.11059,-0.151118,0.0,4,0.53043597936630249
-0.870618,1.82365,0.320065,68.0,12,0.87061846256256104
-0.693566,1.45279,-0.140844,51.0,5,0.69356620311737061
-0.875106,1.83387,0.394975,62.0,13,0.87510561943054199
-0.699911,1.4674,-0.0852029,54.0,6,0.69991135597229004
-0.871354,1.82765,0.467448,65.0,14,0.87135434150695801
-0.726061,1.52359,-0.0294597,0.0,7,0.72606086730957031
-0.865663,1.81735,0.539379,70.0,15,0.86566263437271118
-0.699371,1.47287,-0.436887,52.0,0,0.69937127828598022
-0.861711,1.81558,0.0350793,41.0,8,0.86171138286590576
-0.698285,1.47191,-0.376118,50.0,1,0.69828450679779053
-0.872865,1.84074,0.106765,72.0,9,0.87286490201950073
-0.693974,1.46348,-0.314835,47.0,2,0.6939736008644104
-0.867003,1.8292,0.1771,69.0,10,0.86700272560119629
-0.477849,1.00862,-0.176771,0.0,3,0.47784927487373352
-0.868289,1.83356,0.249101,66.0,11,0.86828875541687012
-0.514666,1.08731,-0.147706,0.0,4,0.51466637849807739
-0.871006,1.84096,0.322568,67.0,12,0.87100553512573242
-0.685082,1.44799,-0.140146,50.0,5,0.6850820779800415
-0.862823,1.82449,0.392303,65.0,13,0.8628230094909668
-0.694785,1.46983,-0.0852029,58.0,6,0.69478517770767212
-0.87163,1.84478,0.471048,65.0,14,0.87162971496582031
-0.720738,1.52611,-0.0294597,0.0,7,0.7207377552986145
-0.85684,1.81512,0.537826,66.0,15,0.85683995485305786
-0.691758,1.47006,-0.435334,49.0,0,0.69175845384597778
-0.857922,1.824,0.0351841,48.0,8,0.8579222559928894
-0.68651,1.46023,-0.372519,50.0,1,0.68650972843170166
-0.872381,1.85642,0.107498,68.0,9,0.87238061428070068
-0.693036,1.47478,-0.316743,48.0,2,0.69303607940673828
-0.863154,1.83762,0.177623,68.0,10,0.86315387487411499
-0.474326,1.01028,-0.176771,0.0,3,0.47432583570480347
-0.862726,1.83838,0.249345,68.0,11,0.86272585391998291
-0.564821,1.20412,-0.163305,0.0,4,0.56482112407684326
-0.866252,1.84757,0.323194,69.0,12,0.86625152826309204
-0.678332,1.44677,-0.139798,48.0,5,0.67833214998245239
-0.858948,1.83283,0.393448,62.0,13,0.85894805192947388
-0.676942,1.44512,-0.0836329,56.0,6,0.67694211006164551
-0.87097,1.86016,0.474197,69.0,14,0.87096971273422241
-0.715406,1.52862,-0.0294597,0.0,7,0.71540582180023193
-0.855411,1.8286,0.540932,64.0,15,0.85541063547134399
-0.686622,1.47247,-0.435334,55.0,0,0.68662238121032715
-0.855774,1.83605,0.0353586,44.0,8,0.85577362775802612
-0.676471,1.45202,-0.36982,51.0,1,0.67647093534469604
-0.864208,1.85584,0.107289,70.0,9,0.86420845985412598
-0.687055,1.47541,-0.316361,51.0,2,0.68705475330352783
-0.860097,1.84785,0.178321,68.0,10,0.86009669303894043
-0.479129,1.02984,-0.1799,0.0,3,0.4791293740272522
-0.855467,1.83958,0.249101,65.0,11,0.85546690225601196
-0.66437,1.4293,-0.193529,1.0,4,0.66436964273452759
-0.861461,1.85416,0.323819,67.0,12,0.861461341381073
-0.672438,1.44732,-0.139624,48.0,5,0.67243802547454834
-0.85668,1.84472,0.395356,65.0,13,0.85667997598648071
-0.671052,1.44566,-0.0835282,61.0,6,0.67105227708816528
-0.86201,1.85789,0.472847,66.0,14,0.86201018095016479
-0.710066,1.53111,-0.0294597,0.0,7,0.71006590127944946
-0.855522,1.84559,0.545073,64.0,15,0.85552173852920532
-0.679858,1.47135,-0.434298,53.0,0,0.67985802888870239
-0.855229,1.85173,0.0356029,53.0,8,0.85522907972335815
-0.668131,1.44729,-0.36802,51.0,1,0.66813081502914429
-0.855215,1.8534,0.106975,65.0,9,0.85521507263183594
-0.67203,1.45641,-0.311782,49.0,2,0.67203003168106079
-0.857814,1.85989,0.179192,66.0,10,0.85781389474868774
-0.62522,1.35621,-0.236529,3.0,3,0.62522035837173462
-0.854856,1.85518,0.250807,68.0,11,0.85485601425170898
-0.66602,1.44604,-0.195478,14.0,4,0.66602033376693726
-0.854984,1.85716,0.323819,68.0,12,0.85498428344726562
-0.664883,1.44423,-0.139101,51.0,5,0.66488254070281982
-0.854339,1.85661,0.397264,62.0,13,0.85433930158615112
-0.655987,1.42622,-0.0822721,58.0,6,0.65598714351654053
-0.856334,1.86266,0.473297,67.0,14,0.85633409023284912
-0.676328,1.4718,-0.0282729,0.0,7,0.67632824182510376
-0.851493,1.85383,0.546626,63.0,15,0.85149258375167847
-0.669893,1.46317,-0.431193,53.0,0,0.66989302635192871
-0.853753,1.86562,0.0358123,51.0,8,0.85375314950942993
-0.664696,1.45316,-0.36892,49.0,1,0.66469556093215942
-0.855384,1.87091,0.107812,72.0,9,0.8553844690322876
-0.662044,1.44803,-0.309492,51.0,2,0.66204440593719482
-0.852973,1.86649,0.179541,66.0,10,0.85297310352325439
-0.655774,1.43564,-0.249982,17.0,3,0.65577411651611328
-0.854971,1.8726,0.252757,68.0,11,0.85497123003005981
-0.65932,1.44474,-0.194991,32.0,4,0.65931993722915649
-0.848496,1.86013,0.323819,65.0,12,0.84849584102630615
-0.653222,1.43204,-0.137706,48.0,5,0.65322184562683105
-0.85274,1.8703,0.399554,62.0,13,0.85273963212966919
-0.651833,1.43032,-0.0823768,57.0,6,0.65183264017105103
-0.850634,1.86741,0.473747,63.0,14,0.85063439607620239
-0.669529,1.47051,-0.0282031,5.0,7,0.66952896118164062
-0.844217,1.85504,0.546108,66.0,15,0.84421658515930176
-0.657599,1.44967,-0.426534,49.0,0,0.65759867429733276
-0.848887,1.87223,0.0358821,53.0,8,0.84888672828674316
-0.662033,1.4608,-0.370269,52.0,1,0.66203254461288452
-0.852969,1.88298,0.108335,70.0,9,0.85296863317489624
-0.660226,1.45749,-0.311019,48.0,2,0.66022574901580811
-0.846452,1.86946,0.179541,65.0,10,0.84645217657089233
-0.654017,1.44512,-0.251234,33.0,3,0.65401691198348999
-0.851702,1.8828,0.253732,67.0,11,0.85170155763626099
-0.654273,1.44703,-0.194991,45.0,4,0.65427315235137939
-0.848506,1.87748,0.326322,65.0,12,0.84850621223449707
-0.646578,1.43068,-0.137357,49.0,5,0.64657843112945557
-0.842165,1.86432,0.397646,60.0,13,0.84216511249542236
-0.658343,1.45807,-0.0838422,63.0,6,0.65834277868270874
-0.852127,1.88813,0.478246,65.0,14,0.8521273136138916
-0.668503,1.48195,-0.0283776,15.0,7,0.66850346326828003
-0.838531,1.85973,0.546626,63.0,15,0.83853054046630859
-0.655702,1.459,-0.428604,50.0,0,0.65570235252380371
-0.842347,1.87518,0.0358821,52.0,8,0.8423466682434082
-0.646553,1.43999,-0.364421,49.0,1,0.64655297994613647
-0.849661,1.89323,0.108754,67.0,9,0.84966117143630981
-0.650311,1.44904,-0.308729,49.0,2,0.6503106951713562
-0.843998,1.88149,0.180412,63.0,10,0.84399819374084473
-0.648161,1.44559,-0.250921,54.0,3,0.64816069602966309
-0.841876,1.87852,0.252757,68.0,11,0.84187626838684082
-0.650029,1.45112,-0.195235,46.0,4,0.65002924203872681
-0.846791,1.89125,0.3282,65.0,12,0.84679108858108521
-0.639952,1.42929,-0.137009,49.0,5,0.63995236158370972
-0.837256,1.87083,0.398409,67.0,13,0.83725577592849731
-0.635307,1.42025,-0.0815394,56.0,6,0.63530683517456055
-0.848713,1.89821,0.480046,66.0,14,0.84871333837509155
-0.669853,1.49888,-0.0286569,10.0,7,0.66985321044921875
-0.835185,1.86971,0.548696,61.0,15,0.83518499135971069
-0.647462,1.45422,-0.426534,50.0,0,0.64746206998825073
-0.840674,1.88907,0.0360916,53.0,8,0.84067362546920776
-0.635186,1.42799,-0.360821,50.0,1,0.63518613576889038
-0.842236,1.89436,0.108649,72.0,9,0.84223645925521851
-0.645249,1.4513,-0.308729,49.0,2,0.64524900913238525
-0.84228,1.89535,0.181458,68.0,10,0.84228032827377319
-0.640705,1.44243,-0.249982,54.0,3,0.64070463180541992
-0.835314,1.88145,0.252757,70.0,11,0.83531427383422852
-0.638519,1.43886,-0.193285,47.0,4,0.63851863145828247
-0.844989,1.90503,0.330077,65.0,12,0.8449893593788147
-0.633343,1.42787,-0.13666,49.0,5,0.63334327936172485
-0.833904,1.88092,0.399936,65.0,13,0.83390361070632935
-0.634392,1.43159,-0.0820628,58.0,6,0.63439154624938965
-0.840503,1.8976,0.479146,62.0,14,0.84050333499908447
-0.667856,1.50852,-0.0287965,6.0,7,0.66785550117492676
-0.832563,1.88144,0.551285,60.0,15,0.83256256580352783
-0.642382,1.45647,-0.426534,49.0,0,0.64238226413726807
-0.838915,1.90297,0.036301,54.0,8,0.83891469240188599
-0.630197,1.4302,-0.360821,51.0,1,0.63019722700119019
-0.838365,1.90263,0.108963,69.0,9,0.83836525678634644
-0.63464,1.44096,-0.306058,47.0,2,0.6346401572227478
-0.838068,1.90375,0.181981,65.0,10,0.83806782960891724
-0.629301,1.4302,-0.247479,50.0,3,0.62930065393447876
-0.832738,1.89344,0.253976,72.0,11,0.83273798227310181
-0.627102,1.42655,-0.191335,45.0,4,0.62710165977478027
-0.838668,1.90782,0.330077,65.0,12,0.83866780996322632
-0.625149,1.42278,-0.135963,49.0,5,0.62514889240264893
-0.83128,1.89281,0.401844,64.0,13,0.8312804102897644
-0.619757,1.41185,-0.0808067,58.0,6,0.61975729465484619
-0.833874,1.90052,0.479146,62.0,14,0.83387380838394165
-0.661242,1.50707,-0.0287267,7.0,7,0.66124200820922852
-0.829423,1.89127,0.553355,66.0,15,0.8294227123260498
-0.628786,1.43924,-0.42084,49.0,0,0.62878626585006714
-0.835001,1.91124,0.0364057,56.0,8,0.83500093221664429
-0.623892,1.42871,-0.359922,50.0,1,0.62389224767684937
-0.831719,1.90554,0.108963,66.0,9,0.83171916007995605
-0.624111,1.43057,-0.303386,49.0,2,0.6241106390953064
-0.831417,1.90667,0.181981,65.0,10,0.83141690492630005
-0.629292,1.44314,-0.249357,54.0,3,0.62929230928421021
-0.83042,1.90529,0.255194,67.0,11,0.83041971921920776
-0.61761,1.4177,-0.189872,45.0,4,0.61761027574539185
-0.830425,1.90712,0.329451,64.0,12,0.8304254412651062
-0.616999,1.41765,-0.135266,49.0,5,0.61699861288070679
-0.830483,1.90816,0.404515,65.0,13,0.83048278093338013
-0.614275,1.41206,-0.0807021,57.0,6,0.61427491903305054
-0.835338,1.92115,0.483645,65.0,14,0.83533787727355957
-0.659963,1.51854,-0.0289012,5.0,7,0.65996301174163818
-0.822815,1.89415,0.553355,66.0,15,0.82281535863876343
-0.620173,1.43245,-0.418252,50.0,0,0.62017273902893066
-0.828325,1.91414,0.0364057,56.0,8,0.82832479476928711
-0.621995,1.43803,-0.361721,51.0,1,0.62199544906616211
-0.830153,1.91929,0.109592,68.0,9,0.83015328645706177
-0.617026,1.42723,-0.302241,47.0,2,0.61702638864517212
-0.823509,1.90575,0.181633,65.0,10,0.82350939512252808
-0.614069,1.42175,-0.245289,51.0,3,0.61406898498535156
-0.827698,1.91729,0.256413,72.0,11,0.82769834995269775
-0.612658,1.41985,-0.189872,46.0,4,0.61265808343887329
-0.831141,1.92618,0.332267,62.0,12,0.83114051818847656
-0.60756,1.40871,-0.13422,49.0,5,0.60756015777587891
-0.822263,1.90744,0.403752,67.0,13,0.82226306200027466
-0.608552,1.41236,-0.0805974,58.0,6,0.60855215787887573
-0.834794,1.93837,0.487244,63.0,14,0.83479368686676025
-0.665998,1.54643,-0.0293899,3.0,7,0.66599768400192261
-0.818821,1.90219,0.554908,61.0,15,0.8188214898109436
-0.615169,1.4346,-0.418252,49.0,0,0.61516910791397095
-0.822761,1.91872,0.0364406,54.0,8,0.82276105880737305
-0.610314,1.42397,-0.357672,52.0,1,0.61031442880630493
-0.827381,1.93136,0.110115,63.0,9,0.82738065719604492
-0.612813,1.43118,-0.302623,49.0,2,0.61281305551528931
-0.820771,1.91778,0.182504,63.0,10,0.82077115774154663
-0.607796,1.42015,-0.244664,52.0,3,0.6077960729598999
-0.819774,1.91637,0.255926,66.0,11,0.81977385282516479
-0.609507,1.42552,-0.19036,45.0,4,0.60950678586959839
-0.828293,1.93815,0.333831,63.0,12,0.82829278707504272
-0.601073,1.40716,-0.133871,49.0,5,0.60107344388961792
-0.815933,1.91016,0.403752,65.0,13,0.8159327507019043
-0.599944,1.40519,-0.080074,56.0,6,0.59994363784790039
-0.83142,1.94829,0.489044,63.0,14,0.83142012357711792
-0.665302,1.55978,-0.0295993,1.0,7,0.66530245542526245
-0.815964,1.91393,0.557496,66.0,15,0.81596428155899048
-0.608142,1.4313,-0.416699,49.0,0,0.60814166069030762
-0.819185,1.92894,0.0365802,54.0,8,0.81918460130691528
-0.598487,1.40995,-0.353623,50.0,1,0.59848684072494507
-0.819074,1.93055,0.109906,65.0,9,0.81907415390014648
-0.60423,1.42417,-0.300715,48.0,2,0.60423004627227783
-0.817519,1.92782,0.183201,63.0,10,0.81751883029937744
-0.600523,1.4168,-0.243725,49.0,3,0.60052275657653809
-0.815403,1.9247,0.256657,68.0,11,0.81540298461914062
-0.596787,1.40936,-0.187923,47.0,4,0.5967869758605957
-0.825372,1.95013,0.335396,62.0,12,0.82537239789962769
-0.596404,1.40914,-0.133871,49.0,5,0.59640413522720337
-0.81538,1.92746,0.406805,65.0,13,0.81537961959838867
-0.597369,1.41279,-0.080388,65.0,6,0.59736871719360352
-0.82158,1.94401,0.487244,63.0,14,0.82158029079437256
-0.667635,1.58051,-0.0299483,3.0,7,0.66763532161712646
